source,target
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.v1:1.2.197,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.v1:1.2.199,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.v1:1.2.189,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.v1:1.2.198,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.v1:1.2.184,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.v1:1.2.186,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.v1:1.2.185,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.v1:1.2.187,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.v1:1.2.188,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.v1:1.2.200,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.v1:1.2.206,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.common:1.2.193,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.common:1.2.197,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.common:1.2.191,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.common:1.2.189,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.common:1.2.199,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.common:1.2.184,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.common:1.2.190,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.common:1.2.192,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.common:1.2.185,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.common:1.2.188,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.common:1.2.198,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.common:1.2.187,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.common:1.2.186,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.common:1.2.200,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.common:1.2.206,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.inbound.auth.oauth2:org.wso2.carbon.identity.oauth:7.0.118,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.inbound.auth.oauth2:org.wso2.carbon.identity.oauth:7.0.117,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.2.7,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.2.6,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.2.2,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.2.3,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.2.4,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.2.9,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.2.0,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.2.1,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.2.8,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.3.5,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.2.5,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.3.6,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.3.1,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.3.2,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.3.3,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.3.4,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.common:1.2.193,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.common:1.2.199,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.common:1.2.192,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.common:1.2.197,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.common:1.2.198,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.common:1.2.191,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.common:1.2.184,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.common:1.2.190,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.common:1.2.189,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.common:1.2.188,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.common:1.2.187,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.common:1.2.185,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.common:1.2.186,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.common:1.2.206,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.common:1.2.200,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.v1:1.2.169,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.v1:1.2.170,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.v1:1.2.171,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.v1:1.2.181,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.v1:1.2.172,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.v1:1.2.182,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.2.182,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.2.181,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.2.171,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.2.170,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.2.172,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.application.management.v1:1.2.169,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.v1:1.2.182,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.v1:1.2.181,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.v1:1.2.171,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.v1:1.2.170,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.v1:1.2.169,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.inbound.auth.oauth2:org.wso2.carbon.identity.oauth:7.0.8,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.configs.v1:1.2.172,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.25.687,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.25.694,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.25.697,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.25.698,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.25.685,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.0.82,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.25.686,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.0.80,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.0.29,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.0.83,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.0.28,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.0.81,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.0.36,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.0.35,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.0.38,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.0.30,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.0.37,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.0.32,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.0.31,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.0.34,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.0.33,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.0.39,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.0.41,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.0.40,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.0.46,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.0.42,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.0.45,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.inbound.auth.oauth2:org.wso2.carbon.identity.oauth:7.0.35,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:7.0.43,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.inbound.auth.oauth2:org.wso2.carbon.identity.oauth:7.0.34,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
